County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Age-adjusted Death Rate,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Child Mortality Rate (Asian),Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),Child Mortality Rate (white),Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (white),ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (White),Firearm Fatalities Rate (white),Homicide Rate,Homicide Rate (Asian),Homicide Rate (Black),Homicide Rate (Hispanic),Homicide Rate (White),Homicide Rate (white),Infant Mortality Rate,Infant Mortality Rate (Asian),Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),Infant Mortality Rate (white),Injury Death Rate,Injury Death Rate (Asian),Injury Death Rate (Black),Injury Death Rate (Hispanic),Injury Death Rate (White),Injury Death Rate (white),MV Mortality Rate,MV Mortality Rate (Asian),MV Mortality Rate (Black),MV Mortality Rate (Hispanic),MV Mortality Rate (White),MV Mortality Rate (white),Mammography Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hosp. Rate,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Suicide Rate (Asian),Suicide Rate (Black),Suicide Rate (Hispanic),Suicide Rate (White),Suicide Rate (white),Teen Birth Rate,Teen Birth Rate (Asian),Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),Teen Birth Rate (white),Violent Crime Rate,YPLL Rate,YPLL Rate (Asian),YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),YPLL Rate (white),Years of Potential Life Lost Rate
Banks,2023,36.5,19.4,17.809244617,22.3,2.5899565045,22.084636497,,420.33329674,,,,5.2900167045,3.9480118692,113.38545086,,,,,,,,19.105846389,,,,,,,,13.741345595,,,,,,,,,,,,14.46131598,,,,,,85.619153322,,,,,,,,,,,,,60485.0,26.63723886,,,,3937.0,17.73330894,,,,,,24.047070862,,,26.041666667,23.802350105,,,,,,,,,9607.6583348
Barrow,2011,,15.6,12.4,33.0,,21.8,79.8484,,,9.6,,,,,,,,,,,10.0,,,,,,,5298.1,2764.9,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,54.3011,,,,1.4,,,,,,,,,60.0,,,,,,,8967.5,,,,,,
Barrow,2012,,17.7,15.1,30.0,10.3,22.6,91.313903315,,,13.6,,,,,,,,,,,12.8,,,,,,,5416.9,2684.9,,,,,,,6.401,,,,,,,,,,,,,,,,,,27.502424244,,,,,,64.241164241,,,,1.9,,,,,,,,,55.1,,,,,,488.03127228,8462.43,,,,,,
Barrow,2013,,22.6,16.9,28.7,9.3,23.9,93.479999781,,,11.4,,,,,,,,,,,11.2,,,,,,,4691.2,2573.7,,,,,,,4.9510186721,,,,,,,,,,,,,,,,,,25.43023227,,,,,,,,,,1.5,,,,,,,,,48.688625625,,,,,,460.13497921,7970.84,,,,,,
Barrow,2014,,20.4,15.4,26.1,8.3832853026,22.594752187,82.819089373,,6.9,17.1,,,,,,,,,,6.8,16.4,,,,,,,4832.1,2637.9,,,,,,,4.9510186721,,,,,,,,,,,,76.9,,,,,,25.43023227,,,,,,,,,0.9,2.2,,,,,,,,,46.417959723,,,,,,460.82732612,7970.84,,,,,,
Barrow,2015,,20.5,15.4,26.1,7.387345182,21.532980229,,,,10.6,,,,39.779799561,,,,,,,10.6,,,,,,,4841.4,2758.4,,,,,,,4.1,,,,,,5.4,,,,,,70.94087874,,,,,,22.692905604,,,,,,,,,,,78.42,,,,,,,,44.975767367,,,,,,482.15686741,,,,,,,7728.12
Barrow,2016,,19.3,16.8,16.6,6.3258107992,22.298590842,,,11.9,16.1,,,,39.771633844,,,,,,13.0,16.9,15.358695349,,,,,,4054.4,2602.2,,,,,,,3.7,,,,,,4.0861812779,,,,,,65.245572315,,,,,,19.934755207,,,,,,,,,1.8,2.3,69.05,,,,,,,,42.524790236,,,,,,482.15686741,,,,,,,7498.3
Barrow,2017,,21.3,17.401945752,17.203782789,5.1522050763,18.434199806,,,8.8,21.4,,,,47.950131863,,,,,,8.9,21.5,14.086875122,,,,,,4390.3,2670.1,12.8,,,,,,3.0,,,,,,4.2940136398,,,,,,59.698342885,,,,,,16.46391291,,,,,,,,,1.1,2.6,63.94,,,,,,,,38.872384805,,,,,,480.482735,,,,,,,7563.1
Barrow,2018,,18.1,16.817871614,18.116681998,4.7371523498,17.0942864,,,13.4,17.3,,,,42.243896378,,,,,,,16.1,15.504837509,,,,,,3743.4,2207.7,12.521845176,,,,,,3.5528396071,,,,,,4.8218590946,,,,,,62.881439903,,,,,,14.211358428,,,,,,,,,1.5,2.0,63.75,,,,,,,,31.387319523,,,,,,480.482735,,,,,,,7747.8531135
Barrow,2019,,15.7,16.817871614,18.116681998,4.0806874904,17.143109619,,,11.1,18.6,,,,50.113672477,,,,,,10.8,18.0,16.842505301,,,,,,4010.1,2328.2,12.5,,,,,,3.5,,,,,,5.2229811169,,,,,,63.787375415,,,,,,14.719240177,,,,,,,,,1.4,2.3,,,,,,,,,28.777874673,,,,,,497.24463225,,,,,,,8415.9555687
Barrow,2020,38.4,15.0,17.299982454,17.083548591,3.2850119753,16.872808094,,433.32495684,13.8,17.1,,3.8172886435,3.3765695947,55.594498562,,,,,,12.9,16.4,18.565714189,,,,,,3034.3,1751.4,13.225935281,,,,,,3.9830964972,,,,,,5.2426401398,,,,,,70.797653563,,38.926493804,24.675516952,85.618255793,,,,17.570762252,,17.479955889,,,61413.0,16.311728512,1.5,1.9,,5278.0,17.928187532,,,,,,25.446537803,18.703241895,21.894904459,24.89626556,26.894639556,,497.24463225,,,9615.3701616,4333.1272676,9000.5421941,,8517.2620788
Barrow,2021,38.8,13.5,17.323122108,20.245236506,2.817877925,17.806665627,,439.59122103,19.9,25.2,,4.4729799597,4.2526751878,53.691595476,,,,,,19.6,25.4,18.921475875,,,,,,2933.4,1915.6,15.41938191,,,,,,4.2569021967,,,,,,6.0427017591,,,,,,73.558035015,,35.203246982,27.508424455,89.234673248,,,,15.341423377,,17.969997697,,,68924.0,15.917112562,1.9,2.5,,5786.0,20.335677169,,,,,,22.375624851,19.305019305,19.260400616,21.885521886,23.433242507,,497.24463225,,,10148.305732,4844.5844262,9349.1206726,,8845.2475511
Barrow,2022,33.0,13.0,18.234491947,20.8,5.12315517,17.795965768,,,28.8,41.3,431.15711802,5.2346739847,4.516112967,51.66502278,,,,,,30.2,43.7,17.225010716,,,,,,3069.5,1976.5,12.320611891,,,,,,4.328738858,,,,,,5.2475780409,,,,,,74.416495821,,41.15710254,29.785332851,,89.564681201,,,18.964259664,,,18.471000529,,64460.0,16.773863075,3.3,4.7,,4750.0,17.868013256,,,,,,19.612367328,18.421052632,18.708730741,21.42310635,,19.567548249,497.24463225,,,9391.7965205,4275.9191468,,8740.2064516,8252.1339226
Barrow,2023,36.2,13.3,17.247323114,18.9,2.9276979698,19.278790754,,431.15711802,,,,4.8132298774,3.57236675,51.66502278,,,,,,,,17.225010716,,,,,,,,12.320611891,,,,,,4.328738858,,,,,,5.2475780409,,,,,,74.416495821,,41.15710254,29.785332851,89.564681201,,,,18.964259664,,18.471000529,,,67646.0,16.773863075,,,,3921.0,17.868013256,,,,,,19.612367328,18.421052632,18.708730741,21.42310635,19.567548249,,,,,9391.7965205,4275.9191468,8740.2064516,,8252.1339226
Bartow,2011,,18.0,16.2,28.0,,19.9,83.9829,,,16.8,,,,,,,,,,,16.9,,,,,,,5363.4,3185.6,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,60.7843,,,1.4,2.2,,,,,,,,,81.9,,,,,,,9713.4,,,,,,
Bartow,2012,,21.9,16.6,26.4,11.7,20.8,87.003528114,,9.8,15.5,,,,,,,,,,,15.9,,,,,,,5552.3,3097.5,,,,,,,4.176,,,,,,,,,,,,,,,,,,20.078676285,,,,,,63.870094723,,,1.2,1.9,,,,,,,,,75.8,,,,,,390.74931928,9286.99,,,,,,
Bartow,2013,,28.7,14.1,23.8,10.2,22.2,81.299999952,,5.2,13.7,,,,,,,,,,4.9,12.8,,,,,,,4616.2,2688.8,,,,,,,3.6076988293,,,,,,,,,,,,,,,,,,19.090739638,,,,,,,,,0.6,1.5,,,,,,,,,61.220109046,,,,,,364.83237058,8224.71,,,,,,
Bartow,2014,,23.9,13.4,21.3,9.2033950302,23.489614511,73.125745119,,9.9,17.4,,,,,,,,,,9.8,16.7,,,,,,,4943.2,2695.2,,,,,,,3.6076988293,,,,,,,,,,,,70.2,,,,,,19.090739638,,,,,,,,,1.2,2.0,,,,,,,,,58.741199423,,,,,,322.27149095,8224.71,,,,,,
Bartow,2015,,25.4,13.4,21.3,8.1721862576,20.425111333,,,11.6,18.0,,,,52.759013783,,,,,,11.7,18.5,,,,,,,4622.0,2632.7,,,,,,,4.2,,,,,,6.8,,,,,,70.275757266,,,,,,16.85659398,,,,,,,,,1.4,,64.62,,,,,,,,54.298260429,,,,,,359.79244536,,,,,,,8402.69
Bartow,2016,,20.6,16.9,16.8,7.1580198692,21.609563381,,,12.9,19.5,,,,44.721016975,,,,,,13.5,20.2,15.148022524,,,,,,4967.9,2687.7,,,,,,,4.1,,,,,,7.4856439705,,,,,,69.079608775,,,,,,14.932916743,,,,,,,,,1.5,2.3,72.79,,,,,,,,49.039433771,,,,,,359.79244536,,,,,,,8145.1
Bartow,2017,,21.5,18.979135049,17.17003538,5.7459527304,18.797563825,,,18.4,25.8,,,,52.33927481,,,,,,16.2,23.8,16.679967033,,,,,,4922.2,2909.0,13.4,,,,,,4.5,,,,,,7.3413738857,,,,,,71.620517799,,,,,,14.997127909,,,,,,,,,2.0,2.9,67.51,,,,,,,,45.124525116,,,,,,441.98087187,,,,,,,8678.2
Bartow,2018,,22.1,16.463765669,19.220993735,5.1191289408,16.191841434,,,13.5,18.8,,,,49.675647244,,,,,,,18.8,19.137824775,,,,,,4581.4,2741.3,14.895418483,,,,,,4.3612707899,,,,,,7.430409227,,,,,,75.06506946,,,,,,16.600966233,,,,,,,,,1.4,2.0,61.94,,,,,,,,38.219271365,,,,,,441.98087187,,,,,,,8469.2649417
Bartow,2019,,19.3,16.463765669,19.220993735,4.6118602174,16.287211481,,,14.1,19.9,,,,53.618257504,,,,,,13.9,19.5,21.501373521,,,,,,4350.4,2652.7,14.2,,,,,,3.9,,,,,,6.5359477124,,,,,,75.784515475,,,,,,16.347654531,,,,,,,,,1.5,2.1,,,,,,,,,35.825878526,,,,,,467.95743699,,,,,,,8158.0166001
Bartow,2020,31.4,17.1,17.563821108,19.176366416,3.779458424,17.924706667,,415.55944305,21.9,31.3,,3.8149371178,3.5031115498,58.443076444,,120.54546824,,48.773218084,,21.9,32.9,20.934503551,,,,,,3087.0,2004.1,16.161553972,,,,,,4.2954969336,,,,,,6.9837046891,,,,,,79.460973695,,57.378331855,31.917561498,88.62916971,,,,21.51953214,,18.685125941,,,57409.0,18.013374238,2.0,3.0,,6686.0,17.469455187,,,,,,31.555574533,,32.365699032,39.868324799,30.311761655,,467.95743699,,,9850.5795144,,8396.15723,,8278.2214889
Bartow,2021,29.4,16.1,17.444311221,21.365185705,3.2727200776,17.256143991,,426.59838041,32.3,45.2,,4.5872228485,4.3183850711,55.482012148,,99.593963074,,50.187865388,,30.7,43.3,20.989974937,,,,,,3062.9,2072.3,16.737865998,,,,,,4.253783466,,,,,,6.2194580187,,,,,,77.222427219,,56.295740289,32.899065667,85.571942072,,,,18.620355773,,17.886291807,,,60254.0,17.015133864,2.5,3.6,,6120.0,18.605270953,,,,,,29.688231041,,30.353569046,36.307053942,28.672381835,,467.95743699,,,9858.3893437,,8754.3997327,,8395.899084
Bartow,2022,32.3,15.3,17.887144741,21.0,6.24912005,17.95119382,,,29.9,35.9,470.25771512,5.4440705638,4.6986807488,57.376252067,,91.876579129,,,53.139306736,28.4,35.5,23.178767013,,,,,,3323.1,2171.7,16.715718222,,,,,,4.7495236906,,12.178636236,,,3.6228321231,6.2312228775,,,,,,83.766408168,,65.219572561,33.759547622,,92.781280717,,,19.485817978,,,18.804223877,,64980.0,17.776788671,2.8,3.4,,5031.0,17.523236414,,,,,,28.011204482,,28.428093645,33.452419617,,27.124985385,467.95743699,,,10693.065604,3611.7306898,,9748.0251112,9339.3243732
Bartow,2023,34.2,17.3,17.51859793,20.3,3.513666426,18.043966099,,470.25771512,,,,5.0517093836,3.4038114579,57.376252067,,91.876579129,,53.139306736,,,,23.178767013,,,,,,,,16.715718222,,,,,,4.7495236906,,12.178636236,,3.6228321231,,6.2312228775,,,,,,83.766408168,,65.219572561,33.759547622,92.781280717,,,,19.485817978,,18.804223877,,,67604.0,17.776788671,,,,3677.0,17.523236414,,,,,,28.011204482,,28.428093645,33.452419617,27.124985385,,,,,10693.065604,3611.7306898,9748.0251112,,9339.3243732
Ben Hill,2011,,33.7,8.8,25.7,,21.0,129.6188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,51.4286,,,,,,,,,,,,,97.9,,,,,,,11315.1,,,,,,
Ben Hill,2012,,41.5,7.2,23.5,14.4,22.9,123.51654697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.540142642,,,,,,62.814070352,,,,,,,,,,,,,98.7,,,,,,,10102.98,,,,,,
Ben Hill,2013,,43.2,7.3,22.0,13.8,23.5,119.16999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1643983247,,,,,,,,,,,,,,,,,,17.961676314,,,,,,,,,,,,,,,,,,,104.94117647,,,,,,,9595.05,,,,,,
Ben Hill,2014,,44.9,,23.3,12.933195694,23.637452585,100.69988392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1643983247,,,,,,,,,,,,57.9,,,,,,17.961676314,,,,,,,,,,,,,,,,,,,104.65674508,,,,,,,9595.05,,,,,,
Ben Hill,2015,,44.0,,23.3,11.138923655,20.435193945,,,,,,,,75.079101196,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,,,,,,61.293288385,,,,,,16.214682395,,,,,,,,,,,112.67,,,,,,,,97.003929273,,,,,,498.26447206,,,,,,,8996.29
Ben Hill,2016,,40.4,12.8,21.4,10.295163585,21.095499898,,,,,,,,59.353585496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.501813716,,,,,,15.405197227,,,,,,,,,,,88.79,,,,,,,,88.872104733,,,,,,498.26447206,,,,,,,10253.0
Ben Hill,2017,,46.9,13.015784616,21.347466543,9.0447536668,17.943257539,,,,,,,,93.416858995,,,,,,,,,,,,,,,,13.7,,,,,,,,,,,,,,,,,,65.073693103,,,,,,13.028467201,,,,,,,,,,,81.69,,,,,,,,81.537263049,,,,,,400.74099278,,,,,,,10853.4
Ben Hill,2018,,39.2,12.850721262,23.262924782,8.0713528788,16.761640028,,,,,,,,105.7200089,,,,,,,,,,,,,,,,17.209136904,,,,,,8.1652649628,,,,,,12.223515716,,,,,,64.247444443,,,,,,13.880950437,,,,,,,,,,,44.39,,,,,,,,66.286335235,,,,,,400.74099278,,,,,,,11522.892759
Ben Hill,2019,,38.8,12.850721262,23.262924782,7.8570132462,15.373705857,,,,,,,,90.237437257,,,,,,,,,,,,,,,,18.5,,,,,,8.2,,,,,,11.890606421,,,,,,63.49499544,,,,,,13.95364108,,,,,,,,,,,,,,,,,,,61.687413555,,,,,,361.24888902,,,,,,,10982.874677
Ben Hill,2020,39.6,40.9,13.096107961,20.562497546,5.8823529412,16.268255468,,529.42903512,,,,4.3699526895,4.2780237744,74.52846414,,,,,,,,,,,,,,,,16.29934919,,,,,,,,,,,,,,,,,,50.062286799,,,,,,,,,,,,,35020.0,13.229044367,,,,5991.0,11.813790094,,,,,,55.850321139,,51.539491299,31.347962382,52.631578947,,361.24888902,,,9971.0492276,,10761.836348,,10149.884857
Ben Hill,2021,42.1,32.0,14.491771578,23.8514354,5.5160807779,15.736681774,,578.03143554,,,,5.0794605736,5.2562519124,70.53015164,,,,,,,,,,,,,,,,21.144380881,,,,,,10.8235921,,,,,,13.054830287,,,,,,74.005333083,,55.119642047,,93.669990217,,,,,,,,,35931.0,18.31684817,,,,7260.0,15.162761789,,,,,,54.076772205,,56.501021103,28.571428571,55.654233274,,361.24888902,,,12017.479234,,11811.203592,,11217.035421
Ben Hill,2022,39.4,32.7,15.874997214,24.3,6.9047619,17.136626814,,,,,692.62139087,5.8794150033,5.4152509153,60.244593048,,,,,,,,,,,,,,,,23.713540432,,,,,,10.066522939,,,,,,13.342228152,,,,,,96.039838748,,64.941390395,,,122.65268144,,,,,,,,39305.0,21.810799701,,,,5257.0,19.605644587,,,,,,50.866405813,,54.127198917,,,55.656382335,361.24888902,,,15543.994185,,,13254.569218,13654.760997
Ben Hill,2023,44.4,34.4,14.830480831,25.3,5.2442528736,17.868725869,,692.62139087,,,,5.5281675241,4.576252583,60.244593048,,,,,,,,,,,,,,,,23.713540432,,,,,,10.066522939,,,,,,13.342228152,,,,,,96.039838748,,64.941390395,,122.65268144,,,,,,,,,39863.0,21.810799701,,,,4282.0,19.605644587,,,,,,50.866405813,,54.127198917,,55.656382335,,,,,15543.994185,,13254.569218,,13654.760997
Berrien,2011,,33.2,9.6,32.1,,19.2,137.7015,,,0.0,,,,,,,,,,,0.0,,,,,,,6798.5,3391.5,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,57.5758,,,0.0,0.0,,,,,,,,,92.5,,,,,,,10178.8,,,,,,
Berrien,2012,,33.7,9.5,32.1,12.0,22.9,112.42178533,,,,,,,,,,,,,,,,,,,,,6974.4,3524.0,,,,,,,,,,,,,,,,,,,,,,,,,28.279331237,,,,,,67.379679144,,,,,,,,,,,,,94.6,,,,,,311.47995648,10208.21,,,,,,
Berrien,2013,,34.7,14.2,33.5,12.0,24.1,112.1099999,,,,,,,,,,,,,,,,,,,,,4005.7,2257.5,,,,,,,,,,,,,,,,,,,,,,,,,27.20432782,,,,,,,,,,,,,,,,,,,81.431079895,,,,,,303.15722292,8485.29,,,,,,
Berrien,2014,,35.9,13.0,29.6,10.156152405,25.577457976,107.81748302,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,6021.4,3304.8,,,,,,,,,,,,,,,,,,,77.0,,,,,,27.20432782,,,,,,,,,0.0,0.0,,,,,,,,,79.312623926,,,,,,282.36156949,8485.29,,,,,,
Berrien,2015,,35.4,13.0,29.6,9.4028461232,22.985037093,,,0.0,0.0,,,,82.606226444,,,,,,0.0,0.0,,,,,,,5394.7,2910.9,,,,,,,,,,,,,10.1,,,,,,65.879597193,,,,,,22.738469701,,,,,,,,,0.0,,128.47,,,,,,,,73.999100315,,,,,,263.26272581,,,,,,,9404.25
Berrien,2016,,36.2,14.2,19.7,9.0083798883,23.791960993,,,0.0,,,,,73.606729758,,,,,,0.0,,,,,,,,5517.8,2880.0,,,,,,,,,,,,,,,,,,,66.79608408,,,,,,17.302079259,,,,,,,,,0.0,,60.2,,,,,,,,70.155128502,,,,,,263.26272581,,,,,,,9102.5
Berrien,2017,,36.9,15.157815133,19.644870437,6.9757489301,21.746134021,,,0.0,,,,,65.52006552,,,,,,0.0,,,,,,,,4868.1,3174.2,15.8,,,,,,,,,,,,,,,,,,53.614229847,,,,,,14.234662152,,,,,,,,,0.0,,67.95,,,,,,,,67.68558952,,,,,,208.4853539,,,,,,,9579.1
Berrien,2018,,33.3,14.625131005,21.642741809,6.2151616499,19.111451551,,,,,,,,60.069899519,,,,,,,,,,,,,,6066.9,3843.8,21.109293366,,,,,,,,,,,,,,,,,,62.272415431,,,,,,13.492949934,,,,,,,,,,,85.84,,,,,,,,62.938881664,,,,,,208.4853539,,,,,,,8691.8840338
Berrien,2019,,29.6,14.625131005,21.642741809,5.0815473784,17.092426187,,,,31.9,,,,70.702126502,,,,,,,30.9,,,,,,,6382.4,3423.2,20.0,,,,,,,,,,,,,,,,,,66.392665191,,,,,,11.252559957,,,,,,,,,,2.5,,,,,,,,,56.908417152,,,,,,224.23890677,,,,,,,10705.231373
Berrien,2020,39.4,31.1,15.515459747,20.009497322,4.1594222282,18.943405857,,571.36336681,,,,4.2234426415,3.941636133,75.034837603,,,,,,,,,,,,,,5106.1,2777.2,22.083412203,,,,,,,,,,,,,,,,,,77.817738238,,,,,,,,,,,,,39412.0,14.266085011,,,,5256.0,21.009819612,,,,,,49.98691442,,51.652892562,69.343065693,42.963464141,,224.23890677,,,,,,,11728.357568
Berrien,2021,36.7,28.6,16.212165274,25.489514458,3.9871554723,20.394610817,,556.59166795,35.6,35.6,,5.1529763756,5.1517809626,85.906040268,,,,,,38.6,38.6,,,,,,,5786.1,3135.5,20.878788195,,,,,,,,,,,,,,,,,,83.515152781,,,,,,,,,,,,,42058.0,14.976898135,2.5,2.5,,6529.0,22.788494608,,,,,,47.789419882,,49.484536082,63.38028169,43.966942149,,224.23890677,,,,,,,11188.646566
Berrien,2022,36.5,26.6,16.498899288,26.3,5.77987846,21.116705972,,,,51.0,569.4712903,5.9877450288,5.4069213558,80.827675396,,,,,,,43.9,18.946897015,,,,,,5396.9,3173.4,19.743131468,,,,,,,,,,,,,,,,,,87.285423334,,,,,,,,,,,,,45094.0,17.177126043,,3.2,,4767.0,21.738974548,,,,,,41.708043694,,42.338709677,49.833887043,,41.77377892,224.23890677,,,12153.869477,,,11247.47314,10796.483617
Berrien,2023,36.5,27.9,16.386289465,24.4,3.7264644351,18.344677026,,569.4712903,,,,5.3453874894,4.2162445125,80.827675396,,,,,,,,18.946897015,,,,,,,,19.743131468,,,,,,,,,,,,,,,,,,87.285423334,,,,,,,,,,,,,46404.0,17.177126043,,,,4189.0,21.738974548,,,,,,41.708043694,,42.338709677,49.833887043,41.77377892,,,,,12153.869477,,11247.47314,,10796.483617
Bibb,2011,,31.1,10.0,20.8,,18.3,75.4394,,,11.8,,,,,,,,,,,10.9,,,,,,,3478.2,2381.9,,,,,,,15.1,,,,,,,,,,,,,,,,,,,,,,,,64.2623,,,0.5,1.1,,,,,,,,,62.6,,,,,,,12066.1,,,,,,
Bibb,2012,,38.7,11.1,20.9,10.6,18.6,66.360354687,,4.5,7.4,,,,,,,,,,,6.4,,,,,,,3540.2,2425.5,,,,,,,14.944,,,,,,,,,,,,,,,,,,17.619487337,,,,,,71.782573941,,,0.4,0.6,,,,,,,,,62.6,,,,,,617.1507022,11135.75,,,,,,
Bibb,2013,,35.0,11.1,20.9,10.5,19.0,78.359999895,,4.5,8.7,,,,,,,,,,4.5,9.7,,,,,,,3493.4,2363.6,,,,,,,15.43376742,,,,,,,,,,,,,,,,,,17.929047182,,,,,,,,,0.4,0.9,,,,,,,,,64.77665277,,,,,,626.8666372,11183.29,,,,,,
Bibb,2014,,41.4,10.2,16.7,9.8032944187,19.678987141,69.406427384,,6.4,8.6,,,,,,,,,,6.5,8.4,,,,,,,3517.8,2400.2,,,,,,,15.43376742,,,,,,,,,,,,75.7,,,,,,17.929047182,,,,,,,,,0.6,0.8,,,,,,,,,62.824469485,,,,,,566.33213261,11183.29,,,,,,
Bibb,2015,,44.6,10.2,16.7,8.8192836715,19.571162641,,,4.8,9.2,,,,92.419710377,,,,,,4.6,8.5,,,,,,,3846.6,2542.9,,,,,,,13.9,,,,,,13.1,,,,,,72.366898892,,,,,,17.482903561,,,,,,,,,0.4,,67.8,,,,,,,,60.935114041,,,,,,544.85721936,,,,,,,11124.74
Bibb,2016,,42.6,13.6,20.7,8.0584340818,20.778098656,,,7.5,10.7,,,,91.070105139,,,,,,6.5,9.2,8.1704967662,,,,,,4481.5,2766.4,,,,,,,13.6,,,,,,12.715917403,,,,,,70.279847414,,,,,,17.479509875,,,,,,,,,0.6,0.9,60.48,,,,,,,,58.250036929,,,,,,544.85721936,,,,,,,11155.4
Bibb,2017,,41.6,13.944784523,19.586887872,6.5625594567,16.999669099,,,8.0,13.3,,,,115.95725598,,,,,,7.9,13.1,9.5166617281,,,,,,4823.3,2784.9,17.7,,,,,,12.7,,,,,,12.193027649,,,,,,69.655668811,,,,,,15.654596972,,,,,,,,,0.7,1.2,59.75,,,,,,,,56.801945203,,,,,,510.82399791,,,,,,,11181.8
Bibb,2018,,37.1,14.171339973,21.309159042,5.9805971883,15.417094058,,,5.7,9.0,,,,107.4697984,,,,,,,8.5,9.7744066935,,,,,,4559.9,2680.7,17.237602859,,,,,,12.366768831,,,,,,12.295339063,,,,,,71.931350275,,,,,,15.873762977,,,,,,,,,0.5,0.8,49.72,,,,,,,,47.937019331,,,,,,510.82399791,,,,,,,11418.307095
Bibb,2019,,36.7,14.171339973,21.309159042,5.3565531994,14.027760916,,,6.6,8.3,,,,104.52938909,,,,,,5.2,7.2,11.320516477,,,,,,4641.6,2718.1,19.5,,,,,,12.6,,,,,,12.497621011,,,,,,76.305163359,,,,,,15.820676792,,,,,,,,,0.5,0.6,,,,,,,,,44.573234984,,,,,,500.68215496,,,,,,,11222.415931
Bibb,2020,36.6,36.6,13.015270866,19.066923251,4.5208923308,14.403617403,,531.73591535,9.0,12.6,,4.0743929951,3.9155372548,94.130967113,,119.87849603,,54.251680623,,7.2,10.5,10.46396798,,4.3218607575,,20.799019635,,3792.1,2170.4,22.183278245,,26.368864785,,16.536961763,,14.756024449,,23.180106015,,4.173061497,,12.609117362,,17.673048601,,4.7530481504,,79.337842193,66.361003861,66.516055313,,102.1984237,,,,16.191985819,,16.228572488,,,41390.0,16.240907412,0.5,0.8,,5329.0,12.708300968,,7.4992580066,,18.51433878,,41.586845466,,52.660872544,38.880248834,23.186934078,,500.68215496,,,13001.254637,,8836.6874471,,10978.8272
Bibb,2021,39.1,36.4,14.026917974,20.530971451,3.8986096383,16.029464783,,541.77309323,17.7,23.0,,4.6284102311,4.5852706262,76.309031672,,94.554475579,,48.66061653,,15.9,21.1,9.583634637,,5.0769549205,,17.616539089,,3363.7,1983.9,23.11921285,,28.552079228,,16.116143675,,14.987577067,,24.256858075,,3.3001510998,,11.144816671,,15.524625268,,4.2444821732,,81.635638593,58.726802913,68.902538303,,105.42643988,,,,17.302094571,,18.622281206,,,43066.0,17.501021669,1.1,1.5,,5607.0,12.88259579,,8.1368468759,,18.486427473,,38.70092563,,49.249711427,41.761579347,20.432589553,,500.68215496,,,13118.524407,,9315.8421882,,11147.918733
Bibb,2022,38.7,37.4,15.967268758,22.5,7.49024785,14.589987588,,,19.5,22.7,593.75534994,5.4647776574,4.9126565598,75.073565391,,91.970937184,,,50.080128205,17.3,20.5,8.7147678277,,4.6567942628,,,15.560704035,3852.8,2030.8,26.287808342,,33.035777044,,,18.444953768,18.092981136,,28.824710362,,,4.3142396272,11.149401987,,15.696533682,,,4.4208664898,86.579746878,,73.334739111,,,113.74388157,,,16.350859094,,,21.571198136,,44467.0,17.999718346,1.3,1.6,,4921.0,13.741053362,,8.2615975535,,,20.635879527,36.392152693,,46.250427058,45.421245421,,18.801207417,500.68215496,,,14519.725371,,,9651.5804342,12094.123736
